Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_8_40,VGND,li1,25.7600,32.6400,0.000018
FILLER_8_35,VGND,li1,21.8500,32.6400,0.000020
FILLER_8_29,VGND,li1,20.2400,32.6400,0.000022
FILLER_8_20,VGND,li1,16.5600,32.6400,0.000023
FILLER_8_15,VGND,li1,12.8800,32.6400,0.000026
FILLER_8_3,VGND,li1,9.6600,32.6400,0.000026
FILLER_7_181,VGND,li1,90.6200,32.6400,0.000053
FILLER_7_169,VGND,li1,86.0200,32.6400,0.000053
FILLER_7_164,VGND,li1,81.8800,32.6400,0.000052
FILLER_7_150,VGND,li1,75.4400,32.6400,0.000051
FILLER_7_137,VGND,li1,69.0000,32.6400,0.000048
FILLER_7_125,VGND,li1,65.7800,32.6400,0.000047
FILLER_7_113,VGND,li1,60.2600,32.6400,0.000044
FILLER_7_110,VGND,li1,56.5800,32.6400,0.000042
FILLER_7_104,VGND,li1,53.8200,32.6400,0.000041
FILLER_7_96,VGND,li1,51.5200,32.6400,0.000040
FILLER_7_85,VGND,li1,44.8500,32.6400,0.000035
FILLER_7_77,VGND,li1,41.1700,32.6400,0.000033
FILLER_7_69,VGND,li1,39.1000,32.6400,0.000031
FILLER_7_57,VGND,li1,33.5800,32.6400,0.000026
FILLER_7_55,VGND,li1,31.0500,32.6400,0.000023
FILLER_7_23,VGND,li1,17.0200,32.6400,0.000023
FILLER_6_162,VGND,li1,80.5000,27.2000,0.000123
FILLER_6_154,VGND,li1,77.0500,27.2000,0.000121
FILLER_6_141,VGND,li1,71.3000,27.2000,0.000113
FILLER_6_139,VGND,li1,69.6900,27.2000,0.000110
FILLER_6_127,VGND,li1,66.7000,27.2000,0.000107
FILLER_6_115,VGND,li1,58.6500,27.2000,0.000095
FILLER_6_100,VGND,li1,51.7500,27.2000,0.000084
FILLER_6_93,VGND,li1,48.9900,27.2000,0.000080
FILLER_6_85,VGND,li1,46.4600,27.2000,0.000076
FILLER_6_81,VGND,li1,43.4700,27.2000,0.000070
FILLER_6_75,VGND,li1,40.2500,27.2000,0.000063
FILLER_6_63,VGND,li1,34.9600,27.2000,0.000053
FILLER_6_49,VGND,li1,28.2900,27.2000,0.000039
FILLER_6_38,VGND,li1,23.2300,27.2000,0.000031
FILLER_6_29,VGND,li1,19.7800,27.2000,0.000033
FILLER_6_27,VGND,li1,18.1700,27.2000,0.000033
FILLER_6_15,VGND,li1,15.1800,27.2000,0.000035
FILLER_6_9,VGND,li1,10.3500,27.2000,0.000036
FILLER_5_180,VGND,li1,88.7800,27.2000,0.000131
FILLER_5_172,VGND,li1,86.4800,27.2000,0.000131
FILLER_5_167,VGND,li1,82.5700,27.2000,0.000126
FILLER_5_156,VGND,li1,79.1200,27.2000,0.000123
FILLER_5_139,VGND,li1,69.6900,27.2000,0.000110
FILLER_5_133,VGND,li1,68.0800,27.2000,0.000110
FILLER_5_121,VGND,li1,61.6400,27.2000,0.000101
FILLER_5_113,VGND,li1,57.9600,27.2000,0.000095
FILLER_5_83,VGND,li1,43.9300,27.2000,0.000070
FILLER_5_77,VGND,li1,42.3200,27.2000,0.000067
FILLER_5_69,VGND,li1,37.7200,27.2000,0.000059
